,지번주소,도로명,건물(단지)명,전용면적(㎡),거래금액(만원),층,건축년도,계약날짜기준_건물연식,계약날짜,단가(만원/㎡),건물연식,부동산유형,소유자
23047,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),56.95,38450,6,2019.0,0.0,2019-12-23,675.153643546971,2.0,연립다세대,LH
23048,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.11,37550,2,2019.0,0.0,2019-12-23,657.5030642619506,2.0,연립다세대,LH
23049,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.11,37950,4,2019.0,0.0,2019-12-23,664.5070915776572,2.0,연립다세대,LH
23050,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.11,37950,3,2019.0,0.0,2019-12-23,664.5070915776572,2.0,연립다세대,LH
23051,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.11,37950,6,2019.0,0.0,2019-12-23,664.5070915776572,2.0,연립다세대,LH
23052,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.11,37950,5,2019.0,0.0,2019-12-23,664.5070915776572,2.0,연립다세대,LH
23053,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.25,37650,2,2019.0,0.0,2019-12-23,657.6419213973799,2.0,연립다세대,LH
23054,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.25,38050,3,2019.0,0.0,2019-12-23,664.6288209606987,2.0,연립다세대,LH
23055,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.25,38050,4,2019.0,0.0,2019-12-23,664.6288209606987,2.0,연립다세대,LH
23056,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.25,38050,6,2019.0,0.0,2019-12-23,664.6288209606987,2.0,연립다세대,LH
23057,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.25,38050,5,2019.0,0.0,2019-12-23,664.6288209606987,2.0,연립다세대,LH
23058,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.71,38550,2,2019.0,0.0,2019-12-23,667.9951481545659,2.0,연립다세대,LH
23059,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.71,39000,5,2019.0,0.0,2019-12-23,675.7927568878877,2.0,연립다세대,LH
23060,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.71,39000,3,2019.0,0.0,2019-12-23,675.7927568878877,2.0,연립다세대,LH
23061,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.71,39000,4,2019.0,0.0,2019-12-23,675.7927568878877,2.0,연립다세대,LH
23062,서울특별시 동대문구 장안동 333-4,장한로26길 85,(333-4),57.71,39000,6,2019.0,0.0,2019-12-23,675.7927568878877,2.0,연립다세대,LH
23116,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,24.2,19850,5,2020.0,0.0,2020-01-16,820.2479338842976,1.0,연립다세대,LH
23117,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,25.16,20650,5,2020.0,0.0,2020-01-16,820.7472178060414,1.0,연립다세대,LH
23118,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.15,23800,4,2020.0,0.0,2020-01-16,816.466552315609,1.0,연립다세대,LH
23119,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.66,24200,4,2020.0,0.0,2020-01-16,815.9136884693189,1.0,연립다세대,LH
23120,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.68,23900,2,2020.0,0.0,2020-01-16,805.256064690027,1.0,연립다세대,LH
23121,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.68,24000,3,2020.0,0.0,2020-01-16,808.6253369272238,1.0,연립다세대,LH
23122,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.68,24000,3,2020.0,0.0,2020-01-16,808.6253369272238,1.0,연립다세대,LH
23123,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.68,24100,4,2020.0,0.0,2020-01-16,811.9946091644205,1.0,연립다세대,LH
23124,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.68,23900,2,2020.0,0.0,2020-01-16,805.256064690027,1.0,연립다세대,LH
23125,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.68,24350,5,2020.0,0.0,2020-01-16,820.4177897574124,1.0,연립다세대,LH
23126,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.97,23950,3,2020.0,0.0,2020-01-16,799.1324657991325,1.0,연립다세대,LH
23127,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.97,24350,4,2020.0,0.0,2020-01-16,812.4791458124791,1.0,연립다세대,LH
23128,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.97,23850,2,2020.0,0.0,2020-01-16,795.7957957957958,1.0,연립다세대,LH
23129,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.97,23950,3,2020.0,0.0,2020-01-16,799.1324657991325,1.0,연립다세대,LH
23130,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.97,23850,2,2020.0,0.0,2020-01-16,795.7957957957958,1.0,연립다세대,LH
23131,서울특별시 동대문구 장안동 339-2,장한로26다길 65,하우징365,29.97,24350,5,2020.0,0.0,2020-01-16,812.4791458124791,1.0,연립다세대,LH
23150,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),28.435,17300,4,2018.0,0.0,2018-09-05,608.4051345173202,3.0,연립다세대,SH
23151,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),29.68,18650,2,2018.0,0.0,2018-09-05,628.3692722371968,3.0,연립다세대,SH
23152,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),29.68,18300,4,2018.0,0.0,2018-09-05,616.5768194070081,3.0,연립다세대,SH
23153,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),29.68,18650,3,2018.0,0.0,2018-09-05,628.3692722371968,3.0,연립다세대,SH
23154,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),29.68,18650,2,2018.0,0.0,2018-09-05,628.3692722371968,3.0,연립다세대,SH
23155,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),29.68,18650,3,2018.0,0.0,2018-09-05,628.3692722371968,3.0,연립다세대,SH
23156,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),29.68,17900,5,2018.0,0.0,2018-09-05,603.0997304582211,3.0,연립다세대,SH
23157,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),29.875,18800,4,2018.0,0.0,2018-09-05,629.2887029288703,3.0,연립다세대,SH
23158,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),43.79,25450,2,2018.0,0.0,2018-09-05,581.1829184745376,3.0,연립다세대,SH
23159,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),43.79,25450,3,2018.0,0.0,2018-09-05,581.1829184745376,3.0,연립다세대,SH
23160,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),48.985,26200,5,2018.0,0.0,2018-09-05,534.8576094722874,3.0,연립다세대,SH
23161,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),48.985,27400,3,2018.0,0.0,2018-09-05,559.3549045626212,3.0,연립다세대,SH
23162,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),48.985,27400,2,2018.0,0.0,2018-09-05,559.3549045626212,3.0,연립다세대,SH
23163,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),48.985,26850,4,2018.0,0.0,2018-09-05,548.1269776462183,3.0,연립다세대,SH
23164,서울특별시 동대문구 장안동 341-19,장한로24길 30-9,리움펠리체(341-19),58.02,30350,5,2018.0,0.0,2018-09-05,523.0954843157532,3.0,연립다세대,SH
23285,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),34.98,20500,5,2018.0,0.0,2018-06-19,586.0491709548314,3.0,연립다세대,LH
23286,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),42.69,25050,2,2018.0,0.0,2018-06-19,586.7884750527056,3.0,연립다세대,LH
23287,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),42.69,25450,3,2018.0,0.0,2018-06-19,596.1583509018506,3.0,연립다세대,LH
23288,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),46.16,27650,4,2018.0,0.0,2018-06-19,599.0034662045061,3.0,연립다세대,LH
23289,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),49.6,28400,2,2018.0,0.0,2018-06-19,572.5806451612904,3.0,연립다세대,LH
23290,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),49.6,28850,3,2018.0,0.0,2018-06-19,581.6532258064516,3.0,연립다세대,LH
23291,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),50.58,27750,5,2018.0,0.0,2018-06-19,548.6358244365362,3.0,연립다세대,LH
23292,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),51.6,29950,4,2018.0,0.0,2018-06-19,580.4263565891473,3.0,연립다세대,LH
23293,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),51.84,30400,3,2018.0,0.0,2018-06-19,586.4197530864197,3.0,연립다세대,LH
23294,서울특별시 동대문구 장안동 349-25,장한로18길 54-22,자인빌리지(D동),51.84,29950,2,2018.0,0.0,2018-06-19,577.7391975308642,3.0,연립다세대,LH
23295,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),34.97,21050,2,2018.0,0.0,2018-06-19,601.9445238776094,3.0,연립다세대,LH
23296,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),34.97,21350,3,2018.0,0.0,2018-06-19,610.523305690592,3.0,연립다세대,LH
23297,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),35.92,21050,5,2018.0,0.0,2018-06-19,586.0244988864142,3.0,연립다세대,LH
23298,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),37.95,22900,2,2018.0,0.0,2018-06-19,603.425559947299,3.0,연립다세대,LH
23299,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),37.95,23250,3,2018.0,0.0,2018-06-19,612.6482213438735,3.0,연립다세대,LH
23300,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),44.36,26850,4,2018.0,0.0,2018-06-19,605.2750225428314,3.0,연립다세대,LH
23301,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),44.47,26500,2,2018.0,0.0,2018-06-19,595.9073532718687,3.0,연립다세대,LH
23302,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),44.47,26900,3,2018.0,0.0,2018-06-19,604.9021812457837,3.0,연립다세대,LH
23303,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),45.54,27300,4,2018.0,0.0,2018-06-19,599.4729907773386,3.0,연립다세대,LH
23304,서울특별시 동대문구 장안동 349-6,장한로26다길 111,자인빌리지(C동),45.54,26100,5,2018.0,0.0,2018-06-19,573.1225296442688,3.0,연립다세대,LH
23494,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,43.495,24750,5,2018.0,0.0,2018-12-05,569.0309230946086,3.0,연립다세대,SH
23495,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,44.71,25300,5,2018.0,0.0,2018-12-05,565.8689331245806,3.0,연립다세대,SH
23496,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,45.15,26400,4,2018.0,0.0,2018-12-05,584.717607973422,3.0,연립다세대,SH
23497,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,45.905,26900,4,2018.0,0.0,2018-12-05,585.9928112406055,3.0,연립다세대,SH
23498,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,46.61,26050,5,2018.0,0.0,2018-12-05,558.892941428878,3.0,연립다세대,SH
23499,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,48.5,28250,2,2018.0,0.0,2018-12-05,582.4742268041238,3.0,연립다세대,SH
23500,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,48.5,26950,5,2018.0,0.0,2018-12-05,555.6701030927835,3.0,연립다세대,SH
23501,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,48.5,27650,4,2018.0,0.0,2018-12-05,570.1030927835052,3.0,연립다세대,SH
23502,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,48.5,28250,3,2018.0,0.0,2018-12-05,582.4742268041238,3.0,연립다세대,SH
23503,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,48.66,27900,4,2018.0,0.0,2018-12-05,573.3662145499384,3.0,연립다세대,SH
23504,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,49.34,27250,5,2018.0,0.0,2018-12-05,552.2902310498581,3.0,연립다세대,SH
23505,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,50.56,27950,5,2018.0,0.0,2018-12-05,552.8085443037975,3.0,연립다세대,SH
23506,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,50.82,28950,4,2018.0,0.0,2018-12-05,569.6576151121606,3.0,연립다세대,SH
23507,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,50.82,29400,3,2018.0,0.0,2018-12-05,578.5123966942149,3.0,연립다세대,SH
23508,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,50.82,28150,5,2018.0,0.0,2018-12-05,553.9157811885085,3.0,연립다세대,SH
23509,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,51.14,29900,2,2018.0,0.0,2018-12-05,584.6695346108721,3.0,연립다세대,SH
23510,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,51.14,29900,3,2018.0,0.0,2018-12-05,584.6695346108721,3.0,연립다세대,SH
23511,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,51.195,29950,3,2018.0,0.0,2018-12-05,585.0180681707197,3.0,연립다세대,SH
23512,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,51.195,29950,2,2018.0,0.0,2018-12-05,585.0180681707197,3.0,연립다세대,SH
23513,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,51.855,29850,3,2018.0,0.0,2018-12-05,575.6436216372578,3.0,연립다세대,SH
23514,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,51.855,29850,2,2018.0,0.0,2018-12-05,575.6436216372578,3.0,연립다세대,SH
23515,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,52.56,30000,4,2018.0,0.0,2018-12-05,570.7762557077625,3.0,연립다세대,SH
23516,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,53.635,30850,2,2018.0,0.0,2018-12-05,575.1841148503776,3.0,연립다세대,SH
23517,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,53.635,30850,3,2018.0,0.0,2018-12-05,575.1841148503776,3.0,연립다세대,SH
23518,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,54.4,31350,3,2018.0,0.0,2018-12-05,576.2867647058823,3.0,연립다세대,SH
23519,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,54.4,31350,2,2018.0,0.0,2018-12-05,576.2867647058823,3.0,연립다세대,SH
23520,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,56.54,31850,2,2018.0,0.0,2018-12-05,563.3180049522462,3.0,연립다세대,SH
23521,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,56.54,31850,3,2018.0,0.0,2018-12-05,563.3180049522462,3.0,연립다세대,SH
23522,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,56.96,32700,3,2018.0,0.0,2018-12-05,574.0870786516854,3.0,연립다세대,SH
23523,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,56.96,32700,2,2018.0,0.0,2018-12-05,574.0870786516854,3.0,연립다세대,SH
23524,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,57.875,32000,5,2018.0,0.0,2018-12-05,552.9157667386609,3.0,연립다세대,SH
23525,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,59.1,33200,4,2018.0,0.0,2018-12-05,561.7597292724196,3.0,연립다세대,SH
23526,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,59.89,33600,2,2018.0,0.0,2018-12-05,561.0285523459676,3.0,연립다세대,SH
23527,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,59.89,33600,3,2018.0,0.0,2018-12-05,561.0285523459676,3.0,연립다세대,SH
23528,서울특별시 동대문구 장안동 389-2,한천로26길 47-1,삼화에코빌6차,63.895,35000,4,2018.0,0.0,2018-12-05,547.7736912121449,3.0,연립다세대,SH
23529,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,28.86,23100,4,2020.0,1.0,2021-06-01,800.4158004158004,1.0,연립다세대,LH
23530,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,29.99,27800,2,2020.0,1.0,2021-06-01,926.975658552851,1.0,연립다세대,LH
23531,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,29.99,27800,3,2020.0,1.0,2021-06-01,926.975658552851,1.0,연립다세대,LH
23532,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,39.97,31150,2,2020.0,1.0,2021-06-01,779.3345008756568,1.0,연립다세대,LH
23533,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,39.97,31150,3,2020.0,1.0,2021-06-01,779.3345008756568,1.0,연립다세대,LH
23534,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,43.4,34350,2,2020.0,1.0,2021-06-01,791.4746543778803,1.0,연립다세대,LH
23535,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,43.4,34350,3,2020.0,1.0,2021-06-01,791.4746543778803,1.0,연립다세대,LH
23536,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,46.67,36900,2,2020.0,1.0,2021-06-01,790.6578101564173,1.0,연립다세대,LH
23537,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,46.67,36900,3,2020.0,1.0,2021-06-01,790.6578101564173,1.0,연립다세대,LH
23538,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,47.82,38750,4,2020.0,1.0,2021-06-01,810.3304056879966,1.0,연립다세대,LH
23539,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,53.75,43800,4,2020.0,1.0,2021-06-01,814.8837209302326,1.0,연립다세대,LH
23540,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,54.08,42450,5,2020.0,1.0,2021-06-01,784.948224852071,1.0,연립다세대,LH
23541,서울특별시 동대문구 장안동 391-10,답십리로68길 52-8,라인빌 13차,54.43,43200,5,2020.0,1.0,2021-06-01,793.6799559066691,1.0,연립다세대,LH
23568,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,51.87,30000,5,2018.0,0.0,2018-08-02,578.368999421631,3.0,연립다세대,SH
23569,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,51.87,29800,3,2018.0,0.0,2018-08-02,574.5132060921535,3.0,연립다세대,SH
23570,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,51.87,30000,4,2018.0,0.0,2018-08-02,578.368999421631,3.0,연립다세대,SH
23571,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,51.87,29550,2,2018.0,0.0,2018-08-02,569.6934644303066,3.0,연립다세대,SH
23572,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,51.87,30000,6,2018.0,0.0,2018-08-02,578.368999421631,3.0,연립다세대,SH
23573,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.47,30000,3,2018.0,0.0,2018-08-02,571.7552887364209,3.0,연립다세대,SH
23574,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.47,30000,4,2018.0,0.0,2018-08-02,571.7552887364209,3.0,연립다세대,SH
23575,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.47,30000,5,2018.0,0.0,2018-08-02,571.7552887364209,3.0,연립다세대,SH
23576,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.47,29850,2,2018.0,0.0,2018-08-02,568.8965122927387,3.0,연립다세대,SH
23577,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.47,30000,6,2018.0,0.0,2018-08-02,571.7552887364209,3.0,연립다세대,SH
23578,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,5,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23579,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,6,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23580,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,6,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23581,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,3,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23582,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,3,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23583,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,4,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23584,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,4,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23585,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,5,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23586,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,2,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23587,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,52.58,30000,2,2018.0,0.0,2018-08-02,570.5591479650058,3.0,연립다세대,SH
23588,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,55.59,30000,5,2018.0,0.0,2018-08-02,539.6654074473826,3.0,연립다세대,SH
23589,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,55.59,30000,3,2018.0,0.0,2018-08-02,539.6654074473826,3.0,연립다세대,SH
23590,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,55.59,30000,4,2018.0,0.0,2018-08-02,539.6654074473826,3.0,연립다세대,SH
23591,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,55.59,30000,2,2018.0,0.0,2018-08-02,539.6654074473826,3.0,연립다세대,SH
23592,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,56.19,30000,2,2018.0,0.0,2018-08-02,533.9028296849973,3.0,연립다세대,SH
23593,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,56.19,30000,3,2018.0,0.0,2018-08-02,533.9028296849973,3.0,연립다세대,SH
23594,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,56.19,30000,4,2018.0,0.0,2018-08-02,533.9028296849973,3.0,연립다세대,SH
23595,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,56.19,30000,5,2018.0,0.0,2018-08-02,533.9028296849973,3.0,연립다세대,SH
23596,서울특별시 동대문구 장안동 392-7,답십리로68길 78,광진아트빌11차,58.95,30000,6,2018.0,0.0,2018-08-02,508.9058524173028,3.0,연립다세대,SH
23597,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),37.54,21750,5,2018.0,0.0,2018-08-09,579.3819925412893,3.0,연립다세대,SH
23598,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),37.62,22600,4,2018.0,0.0,2018-08-09,600.7442849548113,3.0,연립다세대,SH
23599,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),38.23,22950,4,2018.0,0.0,2018-08-09,600.3138896154853,3.0,연립다세대,SH
23600,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),44.03,25850,4,2018.0,0.0,2018-08-09,587.0997047467636,3.0,연립다세대,SH
23601,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),44.32,26000,3,2018.0,0.0,2018-08-09,586.6425992779783,3.0,연립다세대,SH
23602,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),44.32,25350,5,2018.0,0.0,2018-08-09,571.9765342960288,3.0,연립다세대,SH
23603,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),44.32,25750,2,2018.0,0.0,2018-08-09,581.0018050541516,3.0,연립다세대,SH
23604,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),44.32,26000,4,2018.0,0.0,2018-08-09,586.6425992779783,3.0,연립다세대,SH
23605,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),45.6,26500,4,2018.0,0.0,2018-08-09,581.140350877193,3.0,연립다세대,SH
23606,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),45.7,26200,2,2018.0,0.0,2018-08-09,573.3041575492341,3.0,연립다세대,SH
23607,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),45.7,26400,3,2018.0,0.0,2018-08-09,577.6805251641138,3.0,연립다세대,SH
23608,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),45.7,26300,4,2018.0,0.0,2018-08-09,575.4923413566739,3.0,연립다세대,SH
23609,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),45.7,25650,5,2018.0,0.0,2018-08-09,561.269146608315,3.0,연립다세대,SH
23610,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),46.41,26600,2,2018.0,0.0,2018-08-09,573.1523378582202,3.0,연립다세대,SH
23611,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),46.41,26850,3,2018.0,0.0,2018-08-09,578.5391079508727,3.0,연립다세대,SH
23612,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),46.41,26850,4,2018.0,0.0,2018-08-09,578.5391079508727,3.0,연립다세대,SH
23613,서울특별시 동대문구 장안동 392-9,답십리로66길 75-5,서도휴빌(392-9),46.41,26200,5,2018.0,0.0,2018-08-09,564.5335057099763,3.0,연립다세대,SH
